Skipped 233071822 ('sector-17', 'cam4', 'ccd4') TIC not in AN File
Skipped 287080092 ('sector-17', 'cam4', 'ccd3') AN Score: 0.001

Skipped 287139872 ('sector-17', 'cam4', 'ccd4') AN Score: 0.009

Skipped 356978132 ('sector-15', 'cam2', 'ccd2') TIC not in AN File
Skipped 420112587 ('sector-17', 'cam4', 'ccd2') TIC not in AN File
Skipped 424391516 ('sector-17', 'cam4', 'ccd2') TIC not in AN File
Skipped 1551345500 ('sector-15', 'cam2', 'ccd2') TIC not in AN File
Skipped 229938290 ('sector-15', 'cam2', 'ccd1') TIC not in AN File
Skipped 366989877 ('sector-13', 'cam2', 'ccd3') AN Score: 0.003

Skipped 201604954 ('sector-13', 'cam2', 'ccd4') AN Score: 0.004

Skipped 351601843 ('sector-13', 'cam2', 'ccd2') TIC not in AN File
Skipped 379240073 ('sector-13', 'cam2', 'ccd4') TIC not in AN File
Skipped 120960812 ('sector-14', 'cam2', 'ccd3') TIC not in AN File
Skipped 284441182 ('sector-17', 'cam2', 'ccd1') TIC not in AN File
Skipped 431514478 ('sector-17', 'cam2', 'ccd2') TIC not in AN File
Skipped 348673213 ('sector-18', 'cam2', 'ccd4') TIC not in AN File
Skipped 102672709 ('sector-19', 'cam2', 'ccd2') TIC not in AN File
Skipped 103448870 ('sector-19', 'cam2', 'ccd1') TIC not in AN File
Skipped 241225337 ('sector-20', 'cam2', 'ccd3') TIC not in AN File
Skipped 104208182 ('sector-18', 'cam2', 'ccd4') TIC not in AN File
Skipped 174041208 ('sector-17', 'cam2', 'ccd2') TIC not in AN File
Skipped 408636441 ('sector-16', 'cam2', 'ccd4') TIC not in AN File
Skipped 21535395 ('sector-21', 'cam2', 'ccd4') TIC not in AN File
Skipped 29191624 ('sector-21', 'cam2', 'ccd4') TIC not in AN File
Skipped 389070884 ('sector-12', 'cam1', 'ccd3') AstroNetFile DNE
Skipped 16288184 ('sector-12', 'cam1', 'ccd3') AstroNetFile DNE
Skipped 396562848 ('sector-18', 'cam3', 'ccd2') TIC not in AN File
Skipped 268334473 ('sector-19', 'cam3', 'ccd3') TIC not in AN File
Skipped 422756130 ('sector-18', 'cam3', 'ccd2') TIC not in AN File
Skipped 159418353 ('sector-14', 'cam3', 'ccd3') TIC not in AN File
Skipped 435680451 ('sector-18', 'cam3', 'ccd2') TIC not in AN File
Skipped 210873792 ('sector-12', 'cam1', 'ccd4') TIC not in AN File
Skipped 66818296 ('sector-12', 'cam1', 'ccd4') TIC not in AN File
Skipped 296780789 ('sector-8', 'cam1', 'ccd2') TIC not in AN File
Skipped 344926234 ('sector-8', 'cam1', 'ccd3') TIC not in AN File
Skipped 286132427 ('sector-8', 'cam1', 'ccd3') AN Score: 0.001

Skipped 78154865 ('sector-8', 'cam1', 'ccd3') TIC not in AN File
Skipped 96097215 ('sector-8', 'cam1', 'ccd2') AN Score: 0.027

Skipped 125405602 ('sector-11', 'cam1', 'ccd4') TIC not in AN File
Skipped 220029715 ('sector-11', 'cam1', 'ccd4') TIC not in AN File
Skipped 461271719 ('sector-11', 'cam1', 'ccd1') TIC not in AN File
Skipped 214361331 ('sector-12', 'cam1', 'ccd2') TIC not in AN File
Skipped 216935214 ('sector-12', 'cam1', 'ccd2') TIC not in AN File
Skipped 298372701 ('sector-12', 'cam1', 'ccd1') TIC not in AN File
Skipped 31553893 ('sector-13', 'cam1', 'ccd3') TIC not in AN File
Skipped 101230735 ('sector-13', 'cam1', 'ccd2') TIC not in AN File
Skipped 79748331 ('sector-13', 'cam1', 'ccd2') TIC not in AN File
Skipped 7088246 ('sector-13', 'cam1', 'ccd2') TIC not in AN File
Skipped 161032923 ('sector-13', 'cam1', 'ccd1') TIC not in AN File
Skipped 253728991 ('sector-13', 'cam1', 'ccd4') AstroNetFile DNE
Skipped 406672232 ('sector-14', 'cam1', 'ccd4') AN Score: 0.058

Skipped 119700084 ('sector-16', 'cam1', 'ccd3') TIC not in AN File
Skipped 164173105 ('sector-16', 'cam1', 'ccd3') TIC not in AN File
Skipped 418959198 ('sector-16', 'cam1', 'ccd4') TIC not in AN File
Skipped 16920150 ('sector-17', 'cam1', 'ccd4') TIC not in AN File
Skipped 306263608 ('sector-17', 'cam1', 'ccd4') TIC not in AN File
Skipped 352413427 ('sector-17', 'cam1', 'ccd1') TIC not in AN File
Skipped 29054413 ('sector-18', 'cam1', 'ccd4') TIC not in AN File
Skipped 422923265 ('sector-18', 'cam1', 'ccd2') TIC not in AN File
Skipped 28900646 ('sector-19', 'cam1', 'ccd2') TIC not in AN File
Skipped 353475866 ('sector-19', 'cam1', 'ccd4') TIC not in AN File
Skipped 332064670 ('sector-21', 'cam1', 'ccd3') TIC not in AN File
Skipped 4897275 ('sector-21', 'cam1', 'ccd1') TIC not in AN File
Skipped 39699648 ('sector-21', 'cam1', 'ccd2') TIC not in AN File
Skipped 241196395 ('sector-21', 'cam1', 'ccd4') TIC not in AN File
